mission,mss_id,tm_id,roi_id
L4,LANDSAT/LT04/C02/T2/LT04_051022_19821216,LANDSAT/LM04/C02/T2/LM04_051022_19821216,ROI_3403
L4,LANDSAT/LT04/C02/T2/LT04_051022_19830101,LANDSAT/LM04/C02/T2/LM04_051022_19830101,ROI_3403
L4,LANDSAT/LT04/C02/T2/LT04_051022_19830202,LANDSAT/LM04/C02/T2/LM04_051022_19830202,ROI_3403
L4,LANDSAT/LT04/C02/T2/LT04_055022_19821212,LANDSAT/LM04/C02/T2/LM04_055022_19821212,ROI_3404
L4,LANDSAT/LT04/C02/T2/LT04_055022_19830113,LANDSAT/LM04/C02/T2/LM04_055022_19830113,ROI_3404
L4,LANDSAT/LT04/C02/T2/LT04_055021_19830113,LANDSAT/LM04/C02/T2/LM04_055021_19830113,ROI_3405
L4,LANDSAT/LT04/C02/T2/LT04_056021_19821117,LANDSAT/LM04/C02/T2/LM04_056021_19821117,ROI_3405
L4,LANDSAT/LT04/C02/T2/LT04_056021_19830205,LANDSAT/LM04/C02/T2/LM04_056021_19830205,ROI_3405
L4,LANDSAT/LT04/C02/T2/LT04_055021_19830113,LANDSAT/LM04/C02/T2/LM04_055021_19830113,ROI_3406
L4,LANDSAT/LT04/C02/T2/LT04_056021_19821117,LANDSAT/LM04/C02/T2/LM04_056021_19821117,ROI_3406
L4,LANDSAT/LT04/C02/T2/LT04_056021_19830205,LANDSAT/LM04/C02/T2/LM04_056021_19830205,ROI_3406
L4,LANDSAT/LT04/C02/T2/LT04_024027_19830104,LANDSAT/LM04/C02/T2/LM04_024027_19830104,ROI_3408
L4,LANDSAT/LT04/C02/T2/LT04_024027_19830205,LANDSAT/LM04/C02/T2/LM04_024027_19830205,ROI_3408
L4,LANDSAT/LT04/C02/T2/LT04_025027_19821210,LANDSAT/LM04/C02/T2/LM04_025027_19821210,ROI_3408
L4,LANDSAT/LT04/C02/T2/LT04_023027_19830129,LANDSAT/LM04/C02/T2/LM04_023027_19830129,ROI_3409
L4,LANDSAT/LT04/C02/T2/LT04_022038_19821119,LANDSAT/LM04/C02/T2/LM04_022038_19821119,ROI_3410
L4,LANDSAT/LT04/C02/T2/LT04_022038_19830122,LANDSAT/LM04/C02/T2/LM04_022038_19830122,ROI_3410
L4,LANDSAT/LT04/C02/T2/LT04_020044_19891007,LANDSAT/LM04/C02/T2/LM04_020044_19891007,ROI_3411
L4,LANDSAT/LT04/C02/T2/LT04_020044_19891023,LANDSAT/LM04/C02/T2/LM04_020044_19891023,ROI_3411
L4,LANDSAT/LT04/C02/T2/LT04_020042_19891023,LANDSAT/LM04/C02/T2/LM04_020042_19891023,ROI_3412
L4,LANDSAT/LT04/C02/T2/LT04_024038_19821203,LANDSAT/LM04/C02/T2/LM04_024038_19821203,ROI_3418
L4,LANDSAT/LT04/C02/T2/LT04_024038_19830104,LANDSAT/LM04/C02/T2/LM04_024038_19830104,ROI_3418
L4,LANDSAT/LT04/C02/T2/LT04_024038_19830205,LANDSAT/LM04/C02/T2/LM04_024038_19830205,ROI_3418
L4,LANDSAT/LT04/C02/T2/LT04_024038_19830120,LANDSAT/LM04/C02/T2/LM04_024039_19830120,ROI_3418
L4,LANDSAT/LT04/C02/T2/LT04_021039_19821128,LANDSAT/LM04/C02/T2/LM04_021039_19821128,ROI_3419
L4,LANDSAT/LT04/C02/T2/LT04_021039_19821214,LANDSAT/LM04/C02/T2/LM04_021039_19821214,ROI_3419
L4,LANDSAT/LT04/C02/T2/LT04_021039_19830131,LANDSAT/LM04/C02/T2/LM04_021039_19830131,ROI_3419
L4,LANDSAT/LT04/C02/T2/LT04_157021_19880411,LANDSAT/LM04/C02/T2/LM04_157021_19880411,ROI_3430
L4,LANDSAT/LT04/C02/T2/LT04_157021_19880801,LANDSAT/LM04/C02/T2/LM04_157021_19880801,ROI_3430
L4,LANDSAT/LT04/C02/T2/LT04_157021_19890516,LANDSAT/LM04/C02/T2/LM04_157021_19890516,ROI_3430
L4,LANDSAT/LT04/C02/T2/LT04_163020_19880912,LANDSAT/LM04/C02/T2/LM04_163020_19880912,ROI_3432
L4,LANDSAT/LT04/C02/T2/LT04_164020_19890805,LANDSAT/LM04/C02/T2/LM04_164020_19890805,ROI_3432
L4,LANDSAT/LT04/C02/T2/LT04_163019_19880811,LANDSAT/LM04/C02/T2/LM04_163019_19880811,ROI_3433
L4,LANDSAT/LT04/C02/T2/LT04_163019_19880912,LANDSAT/LM04/C02/T2/LM04_163019_19880912,ROI_3433
L4,LANDSAT/LT04/C02/T2/LT04_164019_19890805,LANDSAT/LM04/C02/T2/LM04_164019_19890805,ROI_3434
L4,LANDSAT/LT04/C02/T2/LT04_165019_19880910,LANDSAT/LM04/C02/T2/LM04_165019_19880910,ROI_3434
L4,LANDSAT/LT04/C02/T2/LT04_165018_19890828,LANDSAT/LM04/C02/T2/LM04_165018_19890828,ROI_3435
L4,LANDSAT/LT04/C02/T2/LT04_168017_19880814,LANDSAT/LM04/C02/T2/LM04_168017_19880814,ROI_3436
L4,LANDSAT/LT04/C02/T2/LT04_228088_19890821,LANDSAT/LM04/C02/T2/LM04_228088_19890821,ROI_3454
L4,LANDSAT/LT04/C02/T2/LT04_206098_19890320,LANDSAT/LM04/C02/T2/LM04_206098_19890320,ROI_3465
L4,LANDSAT/LT04/C02/T2/LT04_164027_19890517,LANDSAT/LM04/C02/T2/LM04_164027_19890517,ROI_3598
L4,LANDSAT/LT04/C02/T2/LT04_165026_19890508,LANDSAT/LM04/C02/T2/LM04_165026_19890508,ROI_3599
L4,LANDSAT/LT04/C02/T2/LT04_163026_19890510,LANDSAT/LM04/C02/T2/LM04_163026_19890510,ROI_3603
L4,LANDSAT/LT04/C02/T2/LT04_161025_19880813,LANDSAT/LM04/C02/T2/LM04_161025_19880813,ROI_3605
L4,LANDSAT/LT04/C02/T2/LT04_161025_19880813,LANDSAT/LM04/C02/T2/LM04_161025_19880813,ROI_3607
L4,LANDSAT/LT04/C02/T2/LT04_159025_19890514,LANDSAT/LM04/C02/T2/LM04_159025_19890514,ROI_3608
L4,LANDSAT/LT04/C02/T2/LT04_161023_19880525,LANDSAT/LM04/C02/T2/LM04_161023_19880525,ROI_3609
L4,LANDSAT/LT04/C02/T2/LT04_161023_19880712,LANDSAT/LM04/C02/T2/LM04_161023_19880712,ROI_3609
L4,LANDSAT/LT04/C02/T2/LT04_161023_19880813,LANDSAT/LM04/C02/T2/LM04_161023_19880813,ROI_3609
L4,LANDSAT/LT04/C02/T2/LT04_159022_19880730,LANDSAT/LM04/C02/T2/LM04_159022_19880730,ROI_3612
L4,LANDSAT/LT04/C02/T2/LT04_159022_19890530,LANDSAT/LM04/C02/T2/LM04_159022_19890530,ROI_3612
L4,LANDSAT/LT04/C02/T2/LT04_159023_19890530,LANDSAT/LM04/C02/T2/LM04_159023_19890530,ROI_3613
L4,LANDSAT/LT04/C02/T2/LT04_159023_19890530,LANDSAT/LM04/C02/T2/LM04_159023_19890530,ROI_3614
L4,LANDSAT/LT04/C02/T2/LT04_159025_19880409,LANDSAT/LM04/C02/T2/LM04_159025_19880409,ROI_3616
L4,LANDSAT/LT04/C02/T2/LT04_159025_19890514,LANDSAT/LM04/C02/T2/LM04_159025_19890514,ROI_3616
L4,LANDSAT/LT04/C02/T2/LT04_164027_19890517,LANDSAT/LM04/C02/T2/LM04_164027_19890517,ROI_3625
L4,LANDSAT/LT04/C02/T2/LT04_165026_19890508,LANDSAT/LM04/C02/T2/LM04_165026_19890508,ROI_3625
L4,LANDSAT/LT04/C02/T2/LT04_165027_19890508,LANDSAT/LM04/C02/T2/LM04_165027_19890508,ROI_3625
L4,LANDSAT/LT04/C02/T2/LT04_167025_19890709,LANDSAT/LM04/C02/T2/LM04_167025_19890709,ROI_3627
L4,LANDSAT/LT04/C02/T2/LT04_171026_19881123,LANDSAT/LM04/C02/T2/LM04_171026_19881123,ROI_3631
L4,LANDSAT/LT04/C02/T2/LT04_171026_19890721,LANDSAT/LM04/C02/T2/LM04_171026_19890721,ROI_3631
L4,LANDSAT/LT04/C02/T2/LT04_171027_19881123,LANDSAT/LM04/C02/T2/LM04_171027_19881123,ROI_3632
L4,LANDSAT/LT04/C02/T2/LT04_173027_19881020,LANDSAT/LM04/C02/T2/LM04_173027_19881020,ROI_3633
L4,LANDSAT/LT04/C02/T2/LT04_173027_19881020,LANDSAT/LM04/C02/T2/LM04_173027_19881020,ROI_3634
L4,LANDSAT/LT04/C02/T2/LT04_173028_19880614,LANDSAT/LM04/C02/T2/LM04_173028_19880614,ROI_3634
L4,LANDSAT/LT04/C02/T2/LT04_173028_19881020,LANDSAT/LM04/C02/T2/LM04_173028_19881020,ROI_3634
L4,LANDSAT/LT04/C02/T2/LT04_174028_19890624,LANDSAT/LM04/C02/T2/LM04_174028_19890624,ROI_3635
L4,LANDSAT/LT04/C02/T2/LT04_175028_19890530,LANDSAT/LM04/C02/T2/LM04_175028_19890530,ROI_3635
L4,LANDSAT/LT04/C02/T2/LT04_175028_19890530,LANDSAT/LM04/C02/T2/LM04_175028_19890530,ROI_3636
L4,LANDSAT/LT04/C02/T2/LT04_177028_19880829,LANDSAT/LM04/C02/T2/LM04_177028_19880829,ROI_3637
L4,LANDSAT/LT04/C02/T2/LT04_179029_19880421,LANDSAT/LM04/C02/T2/LM04_179029_19880421,ROI_3639
L4,LANDSAT/LT04/C02/T2/LT04_179029_19880710,LANDSAT/LM04/C02/T2/LM04_179029_19880710,ROI_3639
L4,LANDSAT/LT04/C02/T2/LT04_179029_19880726,LANDSAT/LM04/C02/T2/LM04_179029_19880726,ROI_3639
L4,LANDSAT/LT04/C02/T2/LT04_179029_19880827,LANDSAT/LM04/C02/T2/LM04_179029_19880827,ROI_3639
L4,LANDSAT/LT04/C02/T2/LT04_179029_19880912,LANDSAT/LM04/C02/T2/LM04_179029_19880912,ROI_3639
L4,LANDSAT/LT04/C02/T2/LT04_177030_19880423,LANDSAT/LM04/C02/T2/LM04_177030_19880423,ROI_3640
L4,LANDSAT/LT04/C02/T2/LT04_177030_19890816,LANDSAT/LM04/C02/T2/LM04_177030_19890816,ROI_3640
L4,LANDSAT/LT04/C02/T2/LT04_178030_19880516,LANDSAT/LM04/C02/T2/LM04_178030_19880516,ROI_3640
L4,LANDSAT/LT04/C02/T2/LT04_167072_19890303,LANDSAT/LM04/C02/T2/LM04_167072_19890303,ROI_3745
L4,LANDSAT/LT04/C02/T2/LT04_167072_19890303,LANDSAT/LM04/C02/T2/LM04_167072_19890303,ROI_3746
L4,LANDSAT/LT04/C02/T2/LT04_167075_19890303,LANDSAT/LM04/C02/T2/LM04_167075_19890303,ROI_3749
L4,LANDSAT/LT04/C02/T2/LT04_167077_19890303,LANDSAT/LM04/C02/T2/LM04_167077_19890303,ROI_3805
L4,LANDSAT/LT04/C02/T2/LT04_167072_19890303,LANDSAT/LM04/C02/T2/LM04_167072_19890303,ROI_3809
L4,LANDSAT/LT04/C02/T2/LT04_168071_19890326,LANDSAT/LM04/C02/T2/LM04_168071_19890326,ROI_3809
L4,LANDSAT/LT04/C02/T2/LT04_168071_19890326,LANDSAT/LM04/C02/T2/LM04_168071_19890326,ROI_3810
L4,LANDSAT/LT04/C02/T2/LT04_168070_19890326,LANDSAT/LM04/C02/T2/LM04_168070_19890326,ROI_3812
L4,LANDSAT/LT04/C02/T2/LT04_172057_19880826,LANDSAT/LM04/C02/T2/LM04_172057_19880826,ROI_3891
L4,LANDSAT/LT04/C02/T2/LT04_167070_19890303,LANDSAT/LM04/C02/T2/LM04_167070_19890303,ROI_3932
L4,LANDSAT/LT04/C02/T2/LT04_167075_19890303,LANDSAT/LM04/C02/T2/LM04_167075_19890303,ROI_3934
L4,LANDSAT/LT04/C02/T2/LT04_167076_19890303,LANDSAT/LM04/C02/T2/LM04_167076_19890303,ROI_3934
L4,LANDSAT/LT04/C02/T2/LT04_167077_19890303,LANDSAT/LM04/C02/T2/LM04_167077_19890303,ROI_3936
L4,LANDSAT/LT04/C02/T2/LT04_168077_19881118,LANDSAT/LM04/C02/T2/LM04_168077_19881118,ROI_3936
L4,LANDSAT/LT04/C02/T2/LT04_169061_19891128,LANDSAT/LM04/C02/T2/LM04_169061_19891128,ROI_4035
L4,LANDSAT/LT04/C02/T2/LT04_163043_19910601,LANDSAT/LM04/C02/T2/LM04_163043_19910601,ROI_4083
L4,LANDSAT/LT04/C02/T2/LT04_165041_19890625,LANDSAT/LM04/C02/T2/LM04_165041_19890625,ROI_4085
L4,LANDSAT/LT04/C02/T2/LT04_163045_19910601,LANDSAT/LM04/C02/T2/LM04_163045_19910601,ROI_4087
L4,LANDSAT/LT04/C02/T2/LT04_163044_19910601,LANDSAT/LM04/C02/T2/LM04_163044_19910601,ROI_4089
L4,LANDSAT/LT04/C02/T2/LT04_171033_19890227,LANDSAT/LM04/C02/T2/LM04_171033_19890227,ROI_4133
L4,LANDSAT/LT04/C02/T2/LT04_177024_19880423,LANDSAT/LM04/C02/T2/LM04_177024_19880423,ROI_4141
L4,LANDSAT/LT04/C02/T2/LT04_177024_19880829,LANDSAT/LM04/C02/T2/LM04_177024_19880829,ROI_4141
L4,LANDSAT/LT04/C02/T2/LT04_177024_19881117,LANDSAT/LM04/C02/T2/LM04_177024_19881117,ROI_4141
L4,LANDSAT/LT04/C02/T2/LT04_177024_19890221,LANDSAT/LM04/C02/T2/LM04_177024_19890221,ROI_4141
L4,LANDSAT/LT04/C02/T2/LT04_177024_19890731,LANDSAT/LM04/C02/T2/LM04_177024_19890731,ROI_4141
L4,LANDSAT/LT04/C02/T2/LT04_177024_19920707,LANDSAT/LM04/C02/T2/LM04_177024_19920707,ROI_4141
L4,LANDSAT/LT04/C02/T2/LT04_175024_19881018,LANDSAT/LM04/C02/T2/LM04_175024_19881018,ROI_4143
L4,LANDSAT/LT04/C02/T2/LT04_175024_19881103,LANDSAT/LM04/C02/T2/LM04_175024_19881103,ROI_4143
L4,LANDSAT/LT04/C02/T2/LT04_175024_19890919,LANDSAT/LM04/C02/T2/LM04_175024_19890919,ROI_4143
L4,LANDSAT/LT04/C02/T2/LT04_181022_19880622,LANDSAT/LM04/C02/T2/LM04_181022_19880622,ROI_4144
L4,LANDSAT/LT04/C02/T2/LT04_181022_19880809,LANDSAT/LM04/C02/T2/LM04_181022_19880809,ROI_4144
L4,LANDSAT/LT04/C02/T2/LT04_181022_19880910,LANDSAT/LM04/C02/T2/LM04_181022_19880910,ROI_4144
L4,LANDSAT/LT04/C02/T2/LT04_181022_19881129,LANDSAT/LM04/C02/T2/LM04_181022_19881129,ROI_4144
L4,LANDSAT/LT04/C02/T2/LT04_182022_19890107,LANDSAT/LM04/C02/T2/LM04_182022_19890107,ROI_4144
L4,LANDSAT/LT04/C02/T2/LT04_179019_19880811,LANDSAT/LM04/C02/T2/LM04_179019_19880811,ROI_4146
L4,LANDSAT/LT04/C02/T2/LT04_177019_19881117,LANDSAT/LM04/C02/T2/LM04_177019_19881117,ROI_4147
L4,LANDSAT/LT04/C02/T2/LT04_177019_19890613,LANDSAT/LM04/C02/T2/LM04_177019_19890613,ROI_4147
L4,LANDSAT/LT04/C02/T2/LT04_179018_19880624,LANDSAT/LM04/C02/T2/LM04_179018_19880624,ROI_4148
L4,LANDSAT/LT04/C02/T2/LT04_179018_19880710,LANDSAT/LM04/C02/T2/LM04_179018_19880710,ROI_4148
L4,LANDSAT/LT04/C02/T2/LT04_179018_19880912,LANDSAT/LM04/C02/T2/LM04_179018_19880912,ROI_4148
L4,LANDSAT/LT04/C02/T2/LT04_175018_19880612,LANDSAT/LM04/C02/T2/LM04_175018_19880612,ROI_4149
L4,LANDSAT/LT04/C02/T2/LT04_175018_19880815,LANDSAT/LM04/C02/T2/LM04_175018_19880815,ROI_4149
L4,LANDSAT/LT04/C02/T2/LT04_175018_19880831,LANDSAT/LM04/C02/T2/LM04_175018_19880831,ROI_4149
L4,LANDSAT/LT04/C02/T2/LT04_175018_19881018,LANDSAT/LM04/C02/T2/LM04_175018_19881018,ROI_4149
L4,LANDSAT/LT04/C02/T2/LT04_175018_19890919,LANDSAT/LM04/C02/T2/LM04_175018_19890919,ROI_4149
L4,LANDSAT/LT04/C02/T2/LT04_175018_19880612,LANDSAT/LM04/C02/T2/LM04_175018_19880612,ROI_4152
L4,LANDSAT/LT04/C02/T2/LT04_175018_19880815,LANDSAT/LM04/C02/T2/LM04_175018_19880815,ROI_4152
L4,LANDSAT/LT04/C02/T2/LT04_175018_19880831,LANDSAT/LM04/C02/T2/LM04_175018_19880831,ROI_4152
L4,LANDSAT/LT04/C02/T2/LT04_175018_19881018,LANDSAT/LM04/C02/T2/LM04_175018_19881018,ROI_4152
L4,LANDSAT/LT04/C02/T2/LT04_175018_19890919,LANDSAT/LM04/C02/T2/LM04_175018_19890919,ROI_4152
L4,LANDSAT/LT04/C02/T2/LT04_168018_19880814,LANDSAT/LM04/C02/T2/LM04_168018_19880814,ROI_4155
L4,LANDSAT/LT04/C02/T2/LT04_169018_19880618,LANDSAT/LM04/C02/T2/LM04_169018_19880618,ROI_4155
L4,LANDSAT/LT04/C02/T2/LT04_159019_19880409,LANDSAT/LM04/C02/T2/LM04_159019_19880409,ROI_4161
L4,LANDSAT/LT04/C02/T2/LT04_159019_19880527,LANDSAT/LM04/C02/T2/LM04_159019_19880527,ROI_4161
L4,LANDSAT/LT04/C02/T2/LT04_159019_19880815,LANDSAT/LM04/C02/T2/LM04_159019_19880815,ROI_4161
L4,LANDSAT/LT04/C02/T2/LT04_159018_19880409,LANDSAT/LM04/C02/T2/LM04_159018_19880409,ROI_4162
L4,LANDSAT/LT04/C02/T2/LT04_159018_19880815,LANDSAT/LM04/C02/T2/LM04_159018_19880815,ROI_4162
L4,LANDSAT/LT04/C02/T2/LT04_159018_19880831,LANDSAT/LM04/C02/T2/LM04_159018_19880831,ROI_4162
L4,LANDSAT/LT04/C02/T2/LT04_161018_19880525,LANDSAT/LM04/C02/T2/LM04_161018_19880525,ROI_4162
L4,LANDSAT/LT04/C02/T2/LT04_161018_19880829,LANDSAT/LM04/C02/T2/LM04_161018_19880829,ROI_4162
L4,LANDSAT/LT04/C02/T2/LT04_148020_19890517,LANDSAT/LM04/C02/T2/LM04_148020_19890517,ROI_4175
L4,LANDSAT/LT04/C02/T2/LT04_148020_19890821,LANDSAT/LM04/C02/T2/LM04_148020_19890821,ROI_4175
L4,LANDSAT/LT04/C02/T2/LT04_148020_19891227,LANDSAT/LM04/C02/T2/LM04_148020_19891227,ROI_4175
L4,LANDSAT/LT04/C02/T2/LT04_148020_19900112,LANDSAT/LM04/C02/T2/LM04_148020_19900112,ROI_4175
L4,LANDSAT/LT04/C02/T2/LT04_148021_19890517,LANDSAT/LM04/C02/T2/LM04_148021_19890517,ROI_4176
L4,LANDSAT/LT04/C02/T2/LT04_148021_19890821,LANDSAT/LM04/C02/T2/LM04_148021_19890821,ROI_4176
L4,LANDSAT/LT04/C02/T2/LT04_148021_19891125,LANDSAT/LM04/C02/T2/LM04_148021_19891125,ROI_4176
L4,LANDSAT/LT04/C02/T2/LT04_148021_19891211,LANDSAT/LM04/C02/T2/LM04_148021_19891211,ROI_4176
L4,LANDSAT/LT04/C02/T2/LT04_148021_19891227,LANDSAT/LM04/C02/T2/LM04_148021_19891227,ROI_4176
L4,LANDSAT/LT04/C02/T2/LT04_148021_19890517,LANDSAT/LM04/C02/T2/LM04_148021_19890517,ROI_4178
L4,LANDSAT/LT04/C02/T2/LT04_148021_19890821,LANDSAT/LM04/C02/T2/LM04_148021_19890821,ROI_4178
L4,LANDSAT/LT04/C02/T2/LT04_148021_19891125,LANDSAT/LM04/C02/T2/LM04_148021_19891125,ROI_4178
L4,LANDSAT/LT04/C02/T2/LT04_148021_19891211,LANDSAT/LM04/C02/T2/LM04_148021_19891211,ROI_4178
L4,LANDSAT/LT04/C02/T2/LT04_148021_19891227,LANDSAT/LM04/C02/T2/LM04_148021_19891227,ROI_4178
L4,LANDSAT/LT04/C02/T2/LT04_151022_19890810,LANDSAT/LM04/C02/T2/LM04_151022_19890810,ROI_4180
L4,LANDSAT/LT04/C02/T2/LT04_142021_19890608,LANDSAT/LM04/C02/T2/LM04_142021_19890608,ROI_4194
L4,LANDSAT/LT04/C02/T2/LT04_142021_19890912,LANDSAT/LM04/C02/T2/LM04_142021_19890912,ROI_4194
L4,LANDSAT/LT04/C02/T2/LT04_142021_19891115,LANDSAT/LM04/C02/T2/LM04_142021_19891115,ROI_4194
L4,LANDSAT/LT04/C02/T2/LT04_142021_19891201,LANDSAT/LM04/C02/T2/LM04_142021_19891201,ROI_4194
L4,LANDSAT/LT04/C02/T2/LT04_143021_19890615,LANDSAT/LM04/C02/T2/LM04_143021_19890615,ROI_4194
L4,LANDSAT/LT04/C02/T2/LT04_143021_19891208,LANDSAT/LM04/C02/T2/LM04_143021_19891208,ROI_4194
L4,LANDSAT/LT04/C02/T2/LT04_143021_19900210,LANDSAT/LM04/C02/T2/LM04_143021_19900210,ROI_4194
L4,LANDSAT/LT04/C02/T2/LT04_143015_19890903,LANDSAT/LM04/C02/T2/LM04_143015_19890903,ROI_4198
L4,LANDSAT/LT04/C02/T2/LT04_143015_19891106,LANDSAT/LM04/C02/T2/LM04_143015_19891106,ROI_4198
L4,LANDSAT/LT04/C02/T2/LT04_143014_19890903,LANDSAT/LM04/C02/T2/LM04_143014_19890903,ROI_4200
L4,LANDSAT/LT04/C02/T2/LT04_143012_19890903,LANDSAT/LM04/C02/T2/LM04_143012_19890903,ROI_4201
L4,LANDSAT/LT04/C02/T2/LT04_143012_19891106,LANDSAT/LM04/C02/T2/LM04_143012_19891106,ROI_4201
L4,LANDSAT/LT04/C02/T2/LT04_143012_19890903,LANDSAT/LM04/C02/T2/LM04_143012_19890903,ROI_4202
L4,LANDSAT/LT04/C02/T2/LT04_143012_19891106,LANDSAT/LM04/C02/T2/LM04_143012_19891106,ROI_4202
L4,LANDSAT/LT04/C02/T2/LT04_155012_19880531,LANDSAT/LM04/C02/T2/LM04_155012_19880531,ROI_4220
L4,LANDSAT/LT04/C02/T2/LT04_155012_19880702,LANDSAT/LM04/C02/T2/LM04_155012_19880702,ROI_4220
L4,LANDSAT/LT04/C02/T2/LT04_157011_19880411,LANDSAT/LM04/C02/T2/LM04_157011_19880411,ROI_4220
L4,LANDSAT/LT04/C02/T2/LT04_157011_19880614,LANDSAT/LM04/C02/T2/LM04_157011_19880614,ROI_4220
L4,LANDSAT/LT04/C02/T2/LT04_157011_19880902,LANDSAT/LM04/C02/T2/LM04_157011_19880902,ROI_4220
L4,LANDSAT/LT04/C02/T2/LT04_157011_19880918,LANDSAT/LM04/C02/T2/LM04_157011_19880918,ROI_4220
L4,LANDSAT/LT04/C02/T2/LT04_157012_19880411,LANDSAT/LM04/C02/T2/LM04_157012_19880411,ROI_4220
L4,LANDSAT/LT04/C02/T2/LT04_157012_19880614,LANDSAT/LM04/C02/T2/LM04_157012_19880614,ROI_4220
L4,LANDSAT/LT04/C02/T2/LT04_157012_19880630,LANDSAT/LM04/C02/T2/LM04_157012_19880630,ROI_4220
L4,LANDSAT/LT04/C02/T2/LT04_157012_19880817,LANDSAT/LM04/C02/T2/LM04_157012_19880817,ROI_4220
L4,LANDSAT/LT04/C02/T2/LT04_157012_19880902,LANDSAT/LM04/C02/T2/LM04_157012_19880902,ROI_4220
L4,LANDSAT/LT04/C02/T2/LT04_157012_19880918,LANDSAT/LM04/C02/T2/LM04_157012_19880918,ROI_4220
L4,LANDSAT/LT04/C02/T2/LT04_155012_19880531,LANDSAT/LM04/C02/T2/LM04_155012_19880531,ROI_4224
L4,LANDSAT/LT04/C02/T2/LT04_155012_19880702,LANDSAT/LM04/C02/T2/LM04_155012_19880702,ROI_4224
L4,LANDSAT/LT04/C02/T2/LT04_157012_19880411,LANDSAT/LM04/C02/T2/LM04_157012_19880411,ROI_4224
L4,LANDSAT/LT04/C02/T2/LT04_157012_19880614,LANDSAT/LM04/C02/T2/LM04_157012_19880614,ROI_4224
L4,LANDSAT/LT04/C02/T2/LT04_157012_19880630,LANDSAT/LM04/C02/T2/LM04_157012_19880630,ROI_4224
L4,LANDSAT/LT04/C02/T2/LT04_157012_19880817,LANDSAT/LM04/C02/T2/LM04_157012_19880817,ROI_4224
L4,LANDSAT/LT04/C02/T2/LT04_157012_19880902,LANDSAT/LM04/C02/T2/LM04_157012_19880902,ROI_4224
L4,LANDSAT/LT04/C02/T2/LT04_157012_19880918,LANDSAT/LM04/C02/T2/LM04_157012_19880918,ROI_4224
L4,LANDSAT/LT04/C02/T2/LT04_157013_19880411,LANDSAT/LM04/C02/T2/LM04_157013_19880411,ROI_4226
L4,LANDSAT/LT04/C02/T2/LT04_157013_19880817,LANDSAT/LM04/C02/T2/LM04_157013_19880817,ROI_4226
L4,LANDSAT/LT04/C02/T2/LT04_157013_19880918,LANDSAT/LM04/C02/T2/LM04_157013_19880918,ROI_4226
L4,LANDSAT/LT04/C02/T2/LT04_157014_19880411,LANDSAT/LM04/C02/T2/LM04_157014_19880411,ROI_4227
L4,LANDSAT/LT04/C02/T2/LT04_157014_19880902,LANDSAT/LM04/C02/T2/LM04_157014_19880902,ROI_4227
L4,LANDSAT/LT04/C02/T2/LT04_157014_19880918,LANDSAT/LM04/C02/T2/LM04_157014_19880918,ROI_4227
L4,LANDSAT/LT04/C02/T2/LT04_157015_19880411,LANDSAT/LM04/C02/T2/LM04_157015_19880411,ROI_4229
L4,LANDSAT/LT04/C02/T2/LT04_157016_19880411,LANDSAT/LM04/C02/T2/LM04_157016_19880411,ROI_4230
L4,LANDSAT/LT04/C02/T2/LT04_157016_19880902,LANDSAT/LM04/C02/T2/LM04_157016_19880902,ROI_4230
L4,LANDSAT/LT04/C02/T2/LT04_157016_19880918,LANDSAT/LM04/C02/T2/LM04_157016_19880918,ROI_4230
L4,LANDSAT/LT04/C02/T2/LT04_157017_19880411,LANDSAT/LM04/C02/T2/LM04_157017_19880411,ROI_4231
L4,LANDSAT/LT04/C02/T2/LT04_157017_19880902,LANDSAT/LM04/C02/T2/LM04_157017_19880902,ROI_4231
L4,LANDSAT/LT04/C02/T2/LT04_157017_19880411,LANDSAT/LM04/C02/T2/LM04_157017_19880411,ROI_4233
L4,LANDSAT/LT04/C02/T2/LT04_157017_19880902,LANDSAT/LM04/C02/T2/LM04_157017_19880902,ROI_4233
L4,LANDSAT/LT04/C02/T2/LT04_157017_19890516,LANDSAT/LM04/C02/T2/LM04_157017_19890516,ROI_4233
L4,LANDSAT/LT04/C02/T2/LT04_155021_19880531,LANDSAT/LM04/C02/T2/LM04_155021_19880531,ROI_4235
L4,LANDSAT/LT04/C02/T2/LT04_155019_19880531,LANDSAT/LM04/C02/T2/LM04_155019_19880531,ROI_4237
L4,LANDSAT/LT04/C02/T2/LT04_155019_19880531,LANDSAT/LM04/C02/T2/LM04_155019_19880531,ROI_4238
L4,LANDSAT/LT04/C02/T2/LT04_157024_19880411,LANDSAT/LM04/C02/T2/LM04_157024_19880411,ROI_4288
L4,LANDSAT/LT04/C02/T2/LT04_157024_19890516,LANDSAT/LM04/C02/T2/LM04_157024_19890516,ROI_4288
L4,LANDSAT/LT04/C02/T2/LT04_157024_19880411,LANDSAT/LM04/C02/T2/LM04_157024_19880411,ROI_4289
L4,LANDSAT/LT04/C02/T2/LT04_157024_19890516,LANDSAT/LM04/C02/T2/LM04_157024_19890516,ROI_4289
L4,LANDSAT/LT04/C02/T2/LT04_155023_19880531,LANDSAT/LM04/C02/T2/LM04_155023_19880531,ROI_4290
L4,LANDSAT/LT04/C02/T2/LT04_155021_19880531,LANDSAT/LM04/C02/T2/LM04_155021_19880531,ROI_4293
